epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,4579.94,0.35226,0.26823,1.06714,0.99075,0.98567,0.98971,0.93658,0.29214,0.21811,1.04866,0.003895,0.003895,0.003895
187,4603.94,0.34622,0.25766,1.06179,0.99118,0.98593,0.98964,0.93604,0.29232,0.2178,1.04834,0.003862,0.003862,0.003862
188,4628.14,0.34849,0.26602,1.06481,0.99132,0.98662,0.99032,0.9371,0.29196,0.21773,1.04788,0.003829,0.003829,0.003829
189,4652.44,0.34851,0.26915,1.07093,0.99088,0.98747,0.98971,0.93614,0.29297,0.21812,1.04791,0.003796,0.003796,0.003796
190,4677.08,0.3479,0.26276,1.07395,0.99125,0.98764,0.98928,0.93702,0.29178,0.21684,1.04618,0.003763,0.003763,0.003763
191,4701.62,0.3418,0.25718,1.05403,0.99162,0.98768,0.98874,0.93574,0.29135,0.21783,1.04664,0.00373,0.00373,0.00373
192,4726.31,0.33659,0.25556,1.05712,0.99171,0.9876,0.98855,0.93568,0.2909,0.2163,1.04581,0.003697,0.003697,0.003697
193,4751.13,0.34835,0.26427,1.06356,0.99119,0.9876,0.98919,0.93538,0.2908,0.21484,1.04533,0.003664,0.003664,0.003664
194,4775.27,0.34068,0.26194,1.06963,0.99085,0.98769,0.98865,0.93411,0.29076,0.21567,1.04568,0.003631,0.003631,0.003631
195,4799.44,0.34283,0.25867,1.06174,0.9904,0.98819,0.98798,0.93366,0.29062,0.21606,1.04602,0.003598,0.003598,0.003598
196,4824.61,0.34125,0.25611,1.06119,0.99113,0.98751,0.98784,0.93399,0.28977,0.21522,1.04592,0.003565,0.003565,0.003565
197,4849.69,0.34539,0.26293,1.06201,0.99141,0.9874,0.9879,0.93405,0.28919,0.2146,1.04689,0.003532,0.003532,0.003532
198,4874.66,0.3356,0.25377,1.05984,0.99131,0.98738,0.98805,0.93427,0.28961,0.21434,1.04657,0.003499,0.003499,0.003499
199,4899.18,0.33905,0.25882,1.06363,0.99043,0.98772,0.98818,0.9346,0.28946,0.21447,1.04738,0.003466,0.003466,0.003466
200,4923.63,0.33455,0.25281,1.05789,0.99025,0.98847,0.98828,0.93424,0.28909,0.21378,1.04764,0.003433,0.003433,0.003433
201,4948.41,0.3321,0.25351,1.04939,0.99031,0.98839,0.98852,0.93443,0.28863,0.21203,1.04754,0.0034,0.0034,0.0034
202,4972.6,0.34044,0.25769,1.06841,0.99072,0.98787,0.98924,0.93473,0.28857,0.20989,1.0472,0.003367,0.003367,0.003367
203,4997.12,0.34206,0.25514,1.05759,0.9909,0.98791,0.98969,0.93588,0.28784,0.20856,1.04656,0.003334,0.003334,0.003334
204,5021.62,0.33609,0.25401,1.06078,0.99063,0.98774,0.98964,0.93597,0.28706,0.20729,1.04607,0.003301,0.003301,0.003301
205,5046.14,0.33191,0.25507,1.05301,0.99156,0.98792,0.99022,0.93653,0.2876,0.20667,1.04612,0.003268,0.003268,0.003268
206,5070.97,0.32969,0.24944,1.05131,0.99091,0.98793,0.99051,0.93694,0.28662,0.20562,1.04532,0.003235,0.003235,0.003235
207,5096.36,0.3294,0.24815,1.05442,0.9909,0.98783,0.9907,0.93737,0.28647,0.20463,1.04534,0.003202,0.003202,0.003202
208,5121.01,0.33398,0.25282,1.05064,0.99073,0.98783,0.99135,0.93761,0.28715,0.20449,1.04561,0.003169,0.003169,0.003169
209,5145.91,0.33129,0.25419,1.06135,0.99065,0.98777,0.99144,0.93756,0.28751,0.20484,1.04606,0.003136,0.003136,0.003136
210,5170.44,0.32838,0.25169,1.05521,0.99088,0.98777,0.99146,0.93745,0.28674,0.20407,1.04576,0.003103,0.003103,0.003103
211,5196.44,0.3305,0.2512,1.05615,0.99138,0.98777,0.99158,0.93751,0.28681,0.20327,1.04633,0.00307,0.00307,0.00307
212,5221.05,0.32888,0.2475,1.05208,0.99104,0.98713,0.99152,0.93725,0.28606,0.20278,1.04583,0.003037,0.003037,0.003037
213,5246.41,0.32851,0.24948,1.0553,0.99091,0.98712,0.99179,0.93826,0.28587,0.20273,1.04514,0.003004,0.003004,0.003004
214,5272.23,0.33175,0.24858,1.05687,0.99079,0.98713,0.99159,0.93807,0.28568,0.20229,1.04485,0.002971,0.002971,0.002971
215,5296.54,0.3329,0.25214,1.06087,0.99076,0.98714,0.99155,0.93823,0.2853,0.20193,1.04448,0.002938,0.002938,0.002938
216,5321.44,0.32812,0.24605,1.04951,0.99076,0.98712,0.99145,0.93791,0.28517,0.20184,1.04414,0.002905,0.002905,0.002905
217,5345.96,0.31892,0.24275,1.04959,0.99087,0.98708,0.99094,0.93764,0.28524,0.20191,1.04403,0.002872,0.002872,0.002872
218,5371.02,0.32106,0.2478,1.05588,0.99083,0.98709,0.99081,0.93737,0.28472,0.20273,1.04359,0.002839,0.002839,0.002839
219,5395.98,0.32714,0.24837,1.06288,0.99075,0.98712,0.9908,0.93718,0.28474,0.20322,1.04376,0.002806,0.002806,0.002806
220,5420.91,0.32396,0.24532,1.05608,0.99068,0.98713,0.99056,0.93704,0.28509,0.20297,1.0443,0.002773,0.002773,0.002773
221,5446.41,0.32797,0.24641,1.05815,0.99116,0.98713,0.99038,0.93743,0.28505,0.20274,1.04455,0.00274,0.00274,0.00274
222,5470.78,0.32673,0.24707,1.05191,0.99065,0.98757,0.99003,0.93753,0.28437,0.20276,1.04493,0.002707,0.002707,0.002707
223,5495.13,0.32972,0.25044,1.06031,0.98999,0.98718,0.98969,0.93715,0.28441,0.20313,1.04542,0.002674,0.002674,0.002674
224,5520.4,0.31721,0.24139,1.0467,0.98903,0.98872,0.98964,0.93762,0.28414,0.20262,1.04516,0.002641,0.002641,0.002641
225,5544.5,0.32515,0.24474,1.05967,0.98906,0.98883,0.98969,0.93759,0.28398,0.20279,1.0453,0.002608,0.002608,0.002608
226,5568.67,0.32269,0.24784,1.05661,0.98926,0.98945,0.98944,0.93768,0.28352,0.20219,1.04523,0.002575,0.002575,0.002575
227,5593.34,0.32316,0.24522,1.05446,0.98933,0.98955,0.98945,0.93791,0.28331,0.20211,1.04539,0.002542,0.002542,0.002542
228,5625.47,0.31538,0.2405,1.04959,0.98918,0.98958,0.98933,0.93791,0.28287,0.20156,1.0453,0.002509,0.002509,0.002509
229,5656.41,0.32033,0.24184,1.05112,0.98921,0.98959,0.98927,0.93736,0.28304,0.20149,1.04568,0.002476,0.002476,0.002476
230,5687.8,0.31452,0.23982,1.04973,0.98924,0.98955,0.98924,0.93744,0.28307,0.2014,1.04569,0.002443,0.002443,0.002443
231,5714.38,0.31962,0.23696,1.06031,0.98929,0.98959,0.98929,0.93737,0.28299,0.20088,1.04597,0.00241,0.00241,0.00241
232,5741,0.3188,0.24096,1.0565,0.98936,0.9895,0.98935,0.93719,0.28291,0.20022,1.04656,0.002377,0.002377,0.002377
233,5765.75,0.31481,0.2401,1.04446,0.98944,0.98933,0.98941,0.93708,0.28266,0.20001,1.04665,0.002344,0.002344,0.002344
234,5791.61,0.31569,0.24088,1.05729,0.98947,0.98925,0.98916,0.93683,0.28287,0.20014,1.04673,0.002311,0.002311,0.002311
235,5816.17,0.31266,0.23935,1.04921,0.98947,0.98916,0.98913,0.93703,0.28308,0.20038,1.04696,0.002278,0.002278,0.002278
236,5840.72,0.30951,0.23724,1.04264,0.98941,0.98911,0.98917,0.93702,0.28273,0.20114,1.04699,0.002245,0.002245,0.002245
237,5865.81,0.30887,0.23731,1.04267,0.99014,0.98915,0.98938,0.93728,0.28286,0.20136,1.0472,0.002212,0.002212,0.002212
238,5890.15,0.31266,0.23922,1.04731,0.98991,0.98936,0.98943,0.93761,0.28256,0.20116,1.04719,0.002179,0.002179,0.002179
239,5914.27,0.3198,0.24355,1.05596,0.9897,0.98942,0.98925,0.93742,0.28258,0.20093,1.04721,0.002146,0.002146,0.002146
240,5938.9,0.31665,0.2422,1.04902,0.99034,0.98825,0.98959,0.93732,0.28257,0.20082,1.04713,0.002113,0.002113,0.002113
241,5963.39,0.31443,0.23835,1.04723,0.99079,0.98788,0.98949,0.93724,0.28272,0.20059,1.04725,0.00208,0.00208,0.00208
242,5988.06,0.30707,0.23338,1.04154,0.99076,0.98786,0.98946,0.93676,0.28277,0.20016,1.04761,0.002047,0.002047,0.002047
243,6012.46,0.31153,0.23702,1.045,0.9907,0.98789,0.98959,0.9372,0.28262,0.20029,1.04773,0.002014,0.002014,0.002014
244,6036.74,0.30968,0.23552,1.05513,0.99064,0.98783,0.98944,0.9371,0.28283,0.2002,1.04771,0.001981,0.001981,0.001981
245,6061.48,0.30799,0.23722,1.04602,0.99054,0.98782,0.98955,0.93735,0.2827,0.20002,1.04759,0.001948,0.001948,0.001948
